Date,Unknown,Message,Code,Parameter_from,Parameter_to
18/5/2018 11:26:36 AM,2,Button Change: NORMAL is to ON,257,1,
18/5/2018 11:26:36 AM,2,Button Change: SAMPLE is to OFF,261,0,
18/5/2018 11:31:35 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
18/5/2018 11:31:35 AM,2,Button Change: Wire Loaded is to OFF,1815,0,
18/5/2018 11:37:10 AM,10,Bank Load: Bank change into 1392,1392,,
18/5/2018 11:37:10 AM,2,Button Change: Crimp 1 is to ON,770,1,
18/5/2018 11:37:10 AM,2,Button Change: Crimp 2 is to ON,1026,1,
18/5/2018 11:37:10 AM,1,Work Data Change: Wire Length is from 2270 to 1000,257,2270,1000
18/5/2018 11:37:10 AM,1,Work Data Change: Strip Length 1 is from 3.8 to 10.0,513,3.8,10
18/5/2018 11:37:10 AM,1,Work Data Change: Strip Length 2 is from 10.0 to 4.4,769,10,4.4
18/5/2018 11:37:10 AM,1,Work Data Change: Crimp Height 1 is from 1.50 to 0.71,1026,1.5,0.71
18/5/2018 11:37:10 AM,1,Work Data Change: Crimp Position 1 is from 10.0 to 11.4,1025,10,11.4
18/5/2018 11:37:10 AM,1,Work Data Change: Wire Feed Speed 3 is from 2.0 to 3.0,2566,2,3
18/5/2018 11:37:10 AM,1,Work Data Change: Crimp Height 2 is from 1.50 to 1.32,1282,1.5,1.32
18/5/2018 11:37:10 AM,1,Work Data Change: Crimp Position 2 is from 10.0 to 7.7,1281,10,7.7
18/5/2018 11:37:26 AM,2,Button Change: Wire Loaded is to ON,1815,1,
18/5/2018 11:37:27 AM,3,Error Message: Feed roller is opened is Cancel,114,0,
18/5/2018 11:38:43 AM,2,Button Change: Crimp 1 Switch is to ON,1281,1,
18/5/2018 11:38:43 AM,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
18/5/2018 11:38:43 AM,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
18/5/2018 11:38:43 AM,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
18/5/2018 11:38:44 AM,2,Button Change: Crimp 2 Switch is to ON,1282,1,
18/5/2018 11:38:44 AM,2,Button Change: Detection status of crimp error 2 is to ON,2576,1,
18/5/2018 11:38:44 AM,2,Button Change: Detection status of no terminal 2 is to ON,2578,1,
18/5/2018 11:38:44 AM,2,Button Change: Detection status of terminal overload 2 is to ON,2580,1,
18/5/2018 11:39:04 AM,1,Work Data Change: Wire Length is from 1000 to 1740,257,1000,1740
18/5/2018 11:39:04 AM,1,Work Data Change: Strip Length 1 is from 10.0 to 4.0,513,10,4
18/5/2018 11:39:05 AM,2,Button Change: NORMAL is to OFF,257,0,
18/5/2018 11:39:05 AM,2,Button Change: SAMPLE is to ON,261,1,
18/5/2018 11:39:09 AM,2,Button Change: CFM Teaching status is to ON,1806,1,
18/5/2018 11:39:13 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
18/5/2018 11:39:13 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
18/5/2018 11:39:31 AM,1,Work Data Change: Crimp Height 1 is from 0.71 to 0.78,1026,0.71,0.78
18/5/2018 11:41:33 AM,1,Work Data Change: Crimp Height 1 is from 0.78 to 0.64,1026,0.78,0.64
18/5/2018 11:41:38 AM,1,Work Data Change: Strip Length 1 is from 4.0 to 3.6,513,4,3.6
18/5/2018 11:41:42 AM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
18/5/2018 11:41:43 AM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
18/5/2018 11:41:47 AM,2,Button Change: CFM Teaching status is to OFF,1806,0,
18/5/2018 11:41:47 AM,2,Button Change: CFM Teaching status is to ON,1806,1,
18/5/2018 11:41:49 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
18/5/2018 11:41:50 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
18/5/2018 11:42:12 AM,1,Work Data Change: Crimp Height 1 is from 0.64 to 0.61,1026,0.64,0.61
18/5/2018 11:42:24 AM,1,Work Data Change: Crimp Height 2 is from 1.32 to 1.27,1282,1.32,1.27
18/5/2018 11:42:51 AM,2,Button Change: NORMAL is to ON,257,1,
18/5/2018 11:42:51 AM,2,Button Change: SAMPLE is to OFF,261,0,
18/5/2018 11:42:57 AM,2,Button Change: CFM Teaching status is to OFF,1806,0,
18/5/2018 11:43:00 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
18/5/2018 11:43:00 AM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
18/5/2018 11:43:04 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
18/5/2018 11:43:04 AM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
18/5/2018 11:43:19 AM,2,Button Change: CFM Teaching status is to ON,1806,1,
18/5/2018 11:43:33 AM,2,Button Change: CFM Teaching status is to OFF,1806,0,
18/5/2018 11:43:45 AM,1,Work Data Change: Wire Feed Speed 3 is from 3.0 to 4.5,2566,3,4.5
18/5/2018 11:46:10 AM,1,Work Data Change: Strip Length 1 is from 3.6 to 3.5,513,3.6,3.5
18/5/2018 11:46:14 AM,1,Work Data Change: Crimp Position 1 is from 11.4 to 11.2,1025,11.4,11.2
18/5/2018 11:51:12 AM,2,Button Change: NORMAL is to OFF,257,0,
18/5/2018 11:51:12 AM,2,Button Change: SAMPLE is to ON,261,1,
18/5/2018 11:52:22 AM,2,Button Change: NORMAL is to ON,257,1,
18/5/2018 11:52:22 AM,2,Button Change: SAMPLE is to OFF,261,0,
18/5/2018 11:57:43 AM,1,Work Data Change: Wire Length is from 1740 to 2485,257,1740,2485
18/5/2018 11:57:46 AM,2,Button Change: NORMAL is to OFF,257,0,
18/5/2018 11:57:46 AM,2,Button Change: SAMPLE is to ON,261,1,
18/5/2018 11:57:57 AM,2,Button Change: NORMAL is to ON,257,1,
18/5/2018 11:57:57 AM,2,Button Change: SAMPLE is to OFF,261,0,
18/5/2018 12:08:40 PM,3,Error Message: Feed roller is opened is Occurred,114,1,
18/5/2018 12:08:40 PM,2,Button Change: Wire Loaded is to OFF,1815,0,
18/5/2018 12:15:52 PM,1,Work Data Change: Wire Length is from 2485 to 1690,257,2485,1690
18/5/2018 12:15:53 PM,3,Error Message: Feed roller is opened is Cancel,114,0,
18/5/2018 12:15:54 PM,2,Button Change: Wire Loaded is to ON,1815,1,
18/5/2018 12:15:58 PM,2,Button Change: NORMAL is to OFF,257,0,
18/5/2018 12:15:58 PM,2,Button Change: SAMPLE is to ON,261,1,
18/5/2018 12:16:01 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
18/5/2018 12:16:05 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
18/5/2018 12:16:16 PM,2,Button Change: NORMAL is to ON,257,1,
18/5/2018 12:16:16 PM,2,Button Change: SAMPLE is to OFF,261,0,
18/5/2018 12:26:01 PM,2,Button Change: NORMAL is to OFF,257,0,
18/5/2018 12:26:01 PM,2,Button Change: SAMPLE is to ON,261,1,
18/5/2018 12:26:09 PM,2,Button Change: NORMAL is to ON,257,1,
18/5/2018 12:26:09 PM,2,Button Change: SAMPLE is to OFF,261,0,
18/5/2018 12:31:23 PM,1,Work Data Change: Wire Length is from 1690 to 2515,257,1690,2515
18/5/2018 4:13:16 PM,2,Button Change: JOG is to ON,513,1,
18/5/2018 4:13:16 PM,2,Button Change: AUTO is to OFF,515,0,
18/5/2018 4:13:18 PM,2,Button Change: NORMAL is to OFF,257,0,
18/5/2018 4:13:18 PM,2,Button Change: TEST is to ON,259,1,
18/5/2018 4:13:28 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
18/5/2018 4:13:31 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
18/5/2018 4:18:53 PM,2,Button Change: CFM Teaching status is to ON,1806,1,
18/5/2018 4:18:54 PM,2,Button Change: CFM Teaching status is to OFF,1806,0,
18/5/2018 4:18:58 PM,2,Button Change: CFM Teaching status is to ON,1806,1,
18/5/2018 4:26:00 PM,10,Bank Load: Bank change into 23,23,,
18/5/2018 4:26:00 PM,2,Button Change: Seal 1 is to ON,771,1,
18/5/2018 4:26:00 PM,1,Work Data Change: Wire Length is from 1510 to 1470,257,1510,1470
18/5/2018 4:26:00 PM,2,Button Change: Crimp Escape 1 is to ON,1540,1,
18/5/2018 4:26:00 PM,2,Button Change: Detection status of no seal 1 is to ON,2581,1,
18/5/2018 4:26:00 PM,2,Button Change: Detection status of seal insert error 1 is to ON,2583,1,
18/5/2018 4:26:00 PM,1,Work Data Change: Strip Length 1 is from 3.6 to 3.5,513,3.6,3.5
18/5/2018 4:26:00 PM,1,Work Data Change: Crimp Position 1 is from 11.2 to 10.6,1025,11.2,10.6
18/5/2018 4:26:00 PM,1,Work Data Change: Crimp Height 1 is from 0.61 to 0.23,1026,0.61,0.23
18/5/2018 4:26:00 PM,1,Work Data Change: Crimp Position 2 is from 8.0 to 8.7,1281,8,8.7
18/5/2018 4:26:00 PM,1,Work Data Change: Seal 1 Insert Length is from 0.0 to 7.0,1537,0,7
18/5/2018 4:26:00 PM,1,Work Data Change: Crimp Height 2 is from 0.55 to 1.15,1282,0.55,1.15
18/5/2018 4:26:00 PM,1,Work Data Change: Wire Feed Speed 3 is from 6.0 to 5.0,2566,6,5
18/5/2018 4:26:00 PM,1,Work Data Change: Wire Length Correction 3 is from 0.4 to 0.5,2563,0.4,0.5
18/5/2018 4:26:06 PM,3,Error Message: Feed roller is opened is Occurred,114,1,
18/5/2018 4:26:06 PM,2,Button Change: Wire Loaded is to OFF,1815,0,
18/5/2018 4:28:29 PM,3,Error Message: Feed roller is opened is Cancel,114,0,
18/5/2018 4:28:29 PM,2,Button Change: Wire Loaded is to ON,1815,1,
18/5/2018 4:28:31 PM,3,Error Message: Servo Alarm: Feed is Occurred,11,1,
18/5/2018 4:29:26 PM,3,Error Message: Servo Alarm: Side 1 stripper is Occurred,18,1,
18/5/2018 4:29:26 PM,3,Error Message: Servo Alarm: Side 1 slider is Occurred,12,1,
18/5/2018 4:29:26 PM,3,Error Message: Servo Alarm: Swing is Occurred,13,1,
18/5/2018 4:29:26 PM,3,Error Message: Servo Alarm: Side 2 slider is Occurred,15,1,
18/5/2018 4:29:26 PM,3,Error Message: Servo Alarm: Transfer is Occurred,16,1,
18/5/2018 4:29:26 PM,3,Error Message: Servo Alarm: Side 2 stripper is Occurred,19,1,
18/5/2018 4:29:26 PM,3,Error Message: Servo Alarm: Ejector is Occurred,20,1,
18/5/2018 4:29:26 PM,2,Button Change: CFM Teaching status is to OFF,1806,0,
18/5/2018 4:29:26 PM,3,Error Message: Servo Alarm: Side 1  crimper is Occurred,14,1,
18/5/2018 4:29:26 PM,3,Error Message: Servo Alarm: Side 2 crimper is Occurred,17,1,
18/5/2018 4:29:26 PM,3,Error Message: Emergency Stop is Occurred,21,1,
18/5/2018 4:29:26 PM,3,Error Message: Air pressure drop is Occurred,23,1,
18/5/2018 4:29:36 PM,3,Error Message: Servo Alarm: Feed is Cancel,11,0,
18/5/2018 4:29:36 PM,3,Error Message: Servo Alarm: Side 1 slider is Cancel,12,0,
18/5/2018 4:29:36 PM,3,Error Message: Servo Alarm: Swing is Cancel,13,0,
18/5/2018 4:29:36 PM,3,Error Message: Servo Alarm: Side 1  crimper is Cancel,14,0,
18/5/2018 4:29:36 PM,3,Error Message: Servo Alarm: Side 2 slider is Cancel,15,0,
18/5/2018 4:29:36 PM,3,Error Message: Servo Alarm: Transfer is Cancel,16,0,
18/5/2018 4:29:36 PM,3,Error Message: Servo Alarm: Side 2 crimper is Cancel,17,0,
18/5/2018 4:29:36 PM,3,Error Message: Servo Alarm: Side 1 stripper is Cancel,18,0,
18/5/2018 4:29:36 PM,3,Error Message: Servo Alarm: Side 2 stripper is Cancel,19,0,
18/5/2018 4:29:36 PM,3,Error Message: Servo Alarm: Ejector is Cancel,20,0,
18/5/2018 4:29:36 PM,3,Error Message: Emergency Stop is Cancel,21,0,
18/5/2018 4:29:36 PM,3,Error Message: Air pressure drop is Cancel,23,0,
18/5/2018 4:35:34 PM,3,Error Message: Emergency Stop is Occurred,21,1,
18/5/2018 4:35:36 PM,3,Error Message: Emergency Stop is Cancel,21,0,
18/5/2018 4:40:08 PM,3,Error Message: Feed roller is opened is Occurred,114,1,
18/5/2018 4:40:08 PM,2,Button Change: Wire Loaded is to OFF,1815,0,
18/5/2018 4:40:38 PM,3,Error Message: Feed roller is opened is Cancel,114,0,
18/5/2018 4:40:38 PM,2,Button Change: Wire Loaded is to ON,1815,1,
18/5/2018 4:43:06 PM,2,Button Change: Crimp 2 is to OFF,1026,0,
18/5/2018 4:43:29 PM,1,Work Data Change: Wire Length is from 1470 to 2840,257,1470,2840
18/5/2018 4:43:33 PM,2,Button Change: Crimp 2 is to ON,1026,1,
18/5/2018 4:43:34 PM,2,Button Change: Crimp 2 Switch is to ON,1282,1,
18/5/2018 4:43:34 PM,2,Button Change: Detection status of crimp error 2 is to ON,2576,1,
18/5/2018 4:43:34 PM,2,Button Change: Detection status of no terminal 2 is to ON,2578,1,
18/5/2018 4:43:34 PM,2,Button Change: Detection status of terminal overload 2 is to ON,2580,1,
18/5/2018 4:44:00 PM,10,Bank Load: Bank change into 714,714,,
18/5/2018 4:44:00 PM,2,Button Change: Crimp 2 Switch is to OFF,1282,0,
18/5/2018 4:44:00 PM,2,Button Change: Seal 1 is to OFF,771,0,
18/5/2018 4:44:00 PM,2,Button Change: Detection status of crimp error 2 is to OFF,2576,0,
18/5/2018 4:44:00 PM,2,Button Change: Detection status of no terminal 2 is to OFF,2578,0,
18/5/2018 4:44:00 PM,2,Button Change: Detection status of terminal overload 2 is to OFF,2580,0,
18/5/2018 4:44:01 PM,2,Button Change: Crimp Escape 1 is to OFF,1540,0,
18/5/2018 4:44:01 PM,2,Button Change: Detection status of no seal 1 is to OFF,2581,0,
18/5/2018 4:44:01 PM,2,Button Change: Detection status of seal insert error 1 is to OFF,2583,0,
18/5/2018 4:44:01 PM,1,Work Data Change: Wire Length is from 2840 to 1510,257,2840,1510
18/5/2018 4:44:01 PM,1,Work Data Change: Strip Length 1 is from 3.5 to 3.6,513,3.5,3.6
18/5/2018 4:44:01 PM,1,Work Data Change: Crimp Position 1 is from 10.6 to 11.2,1025,10.6,11.2
18/5/2018 4:44:01 PM,1,Work Data Change: Crimp Height 1 is from 0.23 to 0.61,1026,0.23,0.61
18/5/2018 4:44:01 PM,1,Work Data Change: Crimp Position 2 is from 8.7 to 8.0,1281,8.7,8
18/5/2018 4:44:01 PM,1,Work Data Change: Seal 1 Insert Length is from 7.0 to 0.0,1537,7,0
18/5/2018 4:44:01 PM,1,Work Data Change: Crimp Height 2 is from 1.15 to 0.55,1282,1.15,0.55
18/5/2018 4:44:01 PM,1,Work Data Change: Wire Feed Speed 3 is from 5.0 to 6.0,2566,5,6
18/5/2018 4:44:01 PM,1,Work Data Change: Wire Length Correction 3 is from 0.5 to 0.4,2563,0.5,0.4
18/5/2018 4:44:02 PM,2,Button Change: Crimp 2 is to OFF,1026,0,
18/5/2018 4:44:19 PM,1,Work Data Change: Wire Length is from 1510 to 2840,257,1510,2840
18/5/2018 4:44:22 PM,2,Button Change: SAMPLE is to ON,261,1,
18/5/2018 4:44:22 PM,2,Button Change: TEST is to OFF,259,0,
18/5/2018 4:44:52 PM,2,Button Change: Crimp 1 Switch is to ON,1281,1,
18/5/2018 4:44:52 PM,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
18/5/2018 4:44:52 PM,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
18/5/2018 4:44:52 PM,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
18/5/2018 4:45:10 PM,2,Button Change: NORMAL is to ON,257,1,
18/5/2018 4:45:10 PM,2,Button Change: SAMPLE is to OFF,261,0,
18/5/2018 4:45:11 PM,2,Button Change: NORMAL is to OFF,257,0,
18/5/2018 4:45:11 PM,2,Button Change: SAMPLE is to ON,261,1,
18/5/2018 4:45:13 PM,2,Button Change: JOG is to OFF,513,0,
18/5/2018 4:45:13 PM,2,Button Change: AUTO is to ON,515,1,
18/5/2018 4:45:16 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
18/5/2018 4:45:17 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
18/5/2018 4:45:32 PM,1,Work Data Change: Crimp Position 1 is from 11.2 to 11.4,1025,11.2,11.4
18/5/2018 4:45:37 PM,1,Work Data Change: Wire Feed Speed 3 is from 6.0 to 3.0,2566,6,3
18/5/2018 4:45:41 PM,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
18/5/2018 4:45:42 PM,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
18/5/2018 4:45:43 PM,2,Button Change: Strip teaching status 1 is to ON,2053,1,
18/5/2018 4:45:43 PM,2,Button Change: Strip teaching status 2 is to ON,2055,1,
18/5/2018 4:45:45 PM,2,Button Change: Strip teaching status 2 is to OFF,2055,0,
18/5/2018 4:45:46 PM,3,Error Message: Eject the teaching wire. is Occurred,80,1,
18/5/2018 4:45:46 PM,2,Button Change: Strip teaching status 1 is to OFF,2053,0,
18/5/2018 4:45:46 PM,3,Error Message: Eject the teaching wire. is Cancel,80,0,
18/5/2018 4:45:48 PM,3,Error Message: Eject the teaching wire. is Occurred,80,1,
18/5/2018 4:45:48 PM,3,Error Message: Eject the teaching wire. is Cancel,80,0,
18/5/2018 4:45:57 PM,2,Button Change: NORMAL is to ON,257,1,
18/5/2018 4:45:57 PM,2,Button Change: SAMPLE is to OFF,261,0,
18/5/2018 4:49:18 PM,1,Work Data Change: Strip Length 2 is from 4.3 to 4.0,769,4.3,4
18/5/2018 4:50:03 PM,3,Error Message: Wire joint is Occurred,28,1,
18/5/2018 4:50:59 PM,3,Error Message: Feed roller is opened is Occurred,114,1,
18/5/2018 4:50:59 PM,2,Button Change: Wire Loaded is to OFF,1815,0,
18/5/2018 4:51:29 PM,3,Error Message: Feed roller is opened is Cancel,114,0,
18/5/2018 4:51:29 PM,2,Button Change: Wire Loaded is to ON,1815,1,
18/5/2018 4:51:35 PM,3,Error Message: Wire joint is Cancel,28,0,
18/5/2018 4:51:39 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
18/5/2018 4:51:39 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
18/5/2018 5:04:00 PM,1,Work Data Change: Wire Length is from 2840 to 3860,257,2840,3860
18/5/2018 5:04:02 PM,2,Button Change: NORMAL is to OFF,257,0,
18/5/2018 5:04:02 PM,2,Button Change: SAMPLE is to ON,261,1,
18/5/2018 5:04:12 PM,2,Button Change: NORMAL is to ON,257,1,
18/5/2018 5:04:12 PM,2,Button Change: SAMPLE is to OFF,261,0,
18/5/2018 5:05:57 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
18/5/2018 5:10:09 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
18/5/2018 5:10:10 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
18/5/2018 5:10:10 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
18/5/2018 5:10:11 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
18/5/2018 5:10:11 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
18/5/2018 5:10:12 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
18/5/2018 5:10:12 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
18/5/2018 5:10:14 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
18/5/2018 5:10:14 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
18/5/2018 5:10:25 PM,2,Button Change: CFM Teaching status is to ON,1806,1,
18/5/2018 5:10:30 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
18/5/2018 5:10:31 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
18/5/2018 5:10:54 PM,2,Button Change: CFM Teaching status is to OFF,1806,0,
18/5/2018 5:11:11 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
18/5/2018 5:11:15 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
18/5/2018 5:11:19 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
18/5/2018 5:11:20 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
18/5/2018 5:11:44 PM,3,Error Message: Abnormal feed deflection is Occurred,32,1,
18/5/2018 5:11:52 PM,3,Error Message: Abnormal feed deflection is Cancel,32,0,
18/5/2018 5:11:56 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
18/5/2018 5:12:07 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
18/5/2018 5:12:23 PM,3,Error Message: Servo Alarm: Feed is Occurred,11,1,
18/5/2018 5:12:31 PM,3,Error Message: Servo Alarm: Swing is Occurred,13,1,
18/5/2018 5:12:31 PM,3,Error Message: Servo Alarm: Transfer is Occurred,16,1,
18/5/2018 5:12:31 PM,3,Error Message: Servo Alarm: Ejector is Occurred,20,1,
18/5/2018 5:12:31 PM,3,Error Message: Servo Alarm: Side 1 slider is Occurred,12,1,
18/5/2018 5:12:31 PM,3,Error Message: Servo Alarm: Side 2 slider is Occurred,15,1,
18/5/2018 5:12:31 PM,3,Error Message: Servo Alarm: Side 1 stripper is Occurred,18,1,
18/5/2018 5:12:31 PM,3,Error Message: Servo Alarm: Side 2 stripper is Occurred,19,1,
18/5/2018 5:12:31 PM,3,Error Message: Servo Alarm: Side 1  crimper is Occurred,14,1,
18/5/2018 5:12:31 PM,3,Error Message: Servo Alarm: Side 2 crimper is Occurred,17,1,
18/5/2018 5:12:31 PM,3,Error Message: Emergency Stop is Occurred,21,1,
18/5/2018 5:12:31 PM,3,Error Message: Air pressure drop is Occurred,23,1,
18/5/2018 5:12:51 PM,3,Error Message: Servo Alarm: Feed is Cancel,11,0,
18/5/2018 5:12:51 PM,3,Error Message: Servo Alarm: Side 1 slider is Cancel,12,0,
18/5/2018 5:12:51 PM,3,Error Message: Servo Alarm: Swing is Cancel,13,0,
18/5/2018 5:12:51 PM,3,Error Message: Servo Alarm: Side 1  crimper is Cancel,14,0,
18/5/2018 5:12:51 PM,3,Error Message: Servo Alarm: Side 2 slider is Cancel,15,0,
18/5/2018 5:12:51 PM,3,Error Message: Servo Alarm: Transfer is Cancel,16,0,
18/5/2018 5:12:51 PM,3,Error Message: Servo Alarm: Side 2 crimper is Cancel,17,0,
18/5/2018 5:12:51 PM,3,Error Message: Servo Alarm: Side 1 stripper is Cancel,18,0,
18/5/2018 5:12:51 PM,3,Error Message: Servo Alarm: Side 2 stripper is Cancel,19,0,
18/5/2018 5:12:51 PM,3,Error Message: Servo Alarm: Ejector is Cancel,20,0,
18/5/2018 5:12:51 PM,3,Error Message: Emergency Stop is Cancel,21,0,
18/5/2018 5:12:51 PM,3,Error Message: Air pressure drop is Cancel,23,0,
18/5/2018 5:13:04 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
18/5/2018 5:13:04 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
18/5/2018 5:13:06 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
18/5/2018 5:13:08 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
18/5/2018 5:13:13 PM,2,Button Change: CFM Teaching status is to ON,1806,1,
18/5/2018 5:13:17 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
18/5/2018 5:13:18 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
18/5/2018 5:13:30 PM,2,Button Change: CFM Teaching status is to OFF,1806,0,
18/5/2018 5:20:40 PM,2,Button Change: Wire Loaded is to OFF,1815,0,
18/5/2018 5:20:40 PM,3,Error Message: Feed roller is opened is Occurred,114,1,
18/5/2018 5:22:18 PM,10,Bank Load: Bank change into 722,722,,
18/5/2018 5:22:18 PM,2,Button Change: Crimp 1 Switch is to OFF,1281,0,
18/5/2018 5:22:18 PM,2,Button Change: Crimp 2 is to ON,1026,1,
18/5/2018 5:22:18 PM,2,Button Change: Detection status of crimp error 1 is to OFF,2575,0,
18/5/2018 5:22:18 PM,2,Button Change: Detection status of no terminal 1 is to OFF,2577,0,
18/5/2018 5:22:18 PM,2,Button Change: Detection status of terminal overload 1 is to OFF,2579,0,
18/5/2018 5:22:18 PM,1,Work Data Change: Wire Length is from 3860 to 1545,257,3860,1545
18/5/2018 5:22:18 PM,1,Work Data Change: Strip Depth (Open length) is from 0.35 to 0.30,515,0.35,0.3
18/5/2018 5:22:18 PM,1,Work Data Change: Strip Length 1 is from 3.6 to 4.2,513,3.6,4.2
18/5/2018 5:22:18 PM,1,Work Data Change: Crimp Position 1 is from 11.4 to 10.6,1025,11.4,10.6
18/5/2018 5:22:18 PM,1,Work Data Change: Strip Length 2 is from 4.0 to 4.2,769,4,4.2
18/5/2018 5:22:18 PM,1,Work Data Change: Crimp Height 1 is from 0.61 to 0.29,1026,0.61,0.29
18/5/2018 5:22:18 PM,1,Work Data Change: Crimp Position 2 is from 8.0 to 9.5,1281,8,9.5
18/5/2018 5:22:18 PM,1,Work Data Change: Wire Length Correction 3 is from 0.4 to 0.0,2563,0.4,0
18/5/2018 5:22:18 PM,1,Work Data Change: Crimp Height 2 is from 0.55 to 0.80,1282,0.55,0.8
18/5/2018 5:22:59 PM,3,Error Message: Feed roller is opened is Cancel,114,0,
18/5/2018 5:22:59 PM,2,Button Change: Wire Loaded is to ON,1815,1,
18/5/2018 5:23:42 PM,2,Button Change: Crimp 1 Switch is to ON,1281,1,
18/5/2018 5:23:42 PM,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
18/5/2018 5:23:42 PM,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
18/5/2018 5:23:42 PM,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
18/5/2018 5:23:43 PM,2,Button Change: Crimp 2 Switch is to ON,1282,1,
18/5/2018 5:23:43 PM,2,Button Change: Detection status of crimp error 2 is to ON,2576,1,
18/5/2018 5:23:43 PM,2,Button Change: Detection status of no terminal 2 is to ON,2578,1,
18/5/2018 5:23:43 PM,2,Button Change: Detection status of terminal overload 2 is to ON,2580,1,
18/5/2018 5:24:37 PM,1,Work Data Change: Wire Length is from 1545 to 2595,257,1545,2595
18/5/2018 5:24:38 PM,1,Work Data Change: Strip Length 1 is from 4.2 to 4.0,513,4.2,4
18/5/2018 5:24:38 PM,1,Work Data Change: Strip Length 2 is from 4.2 to 3.7,769,4.2,3.7
18/5/2018 5:24:42 PM,1,Work Data Change: Strip Depth (Open length) is from 0.30 to 0.35,515,0.3,0.35
18/5/2018 5:24:46 PM,2,Button Change: NORMAL is to OFF,257,0,
18/5/2018 5:24:46 PM,2,Button Change: SAMPLE is to ON,261,1,
18/5/2018 5:24:49 PM,2,Button Change: CFM Teaching status is to ON,1806,1,
18/5/2018 5:24:53 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
18/5/2018 5:24:53 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
18/5/2018 5:25:28 PM,1,Work Data Change: Crimp Height 1 is from 0.29 to 0.62,1026,0.29,0.62
18/5/2018 5:25:52 PM,1,Work Data Change: Crimp Position 1 is from 10.6 to 11.2,1025,10.6,11.2
18/5/2018 5:26:03 PM,1,Work Data Change: Strip Length 1 is from 4.0 to 3.6,513,4,3.6
18/5/2018 5:26:16 PM,1,Work Data Change: Strip Length 2 is from 3.7 to 4.1,769,3.7,4.1
